No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
33983,2017,1,14,22,61.0,99.0,14.0,74.0,1200.0,16.0,-2.35,1032.0,-10.5,0.0,SE,1.4,Shunyi
33984,2017,1,14,23,53.0,101.0,12.0,69.0,1200.0,13.0,-3.125,1032.75,-8.7,0.0,NE,0.3,Shunyi
33985,2017,1,15,0,56.0,85.0,20.0,66.0,1100.0,14.0,-3.775,1033.0,-8.3,0.0,SE,2.0,Shunyi
33986,2017,1,15,1,56.0,73.0,22.0,66.0,1000.0,2.0,-3.975,1033.5,-8.5,0.0,SE,2.6,Shunyi
33987,2017,1,15,2,42.0,63.0,22.0,64.0,1100.0,10.0,-3.94,1033.8,-8.9,0.0,SE,2.5,Shunyi
33988,2017,1,15,3,51.0,61.0,28.0,67.0,1000.0,7.0,-3.95,1034.0,-9.0,0.0,SE,0.7,Shunyi
33989,2017,1,15,4,49.0,61.0,36.0,66.0,1200.0,72.0,-3.775,1033.25,-9.0,0.0,SE,1.5,Shunyi
33990,2017,1,15,5,37.0,71.0,34.0,66.0,1300.0,12.0,-3.6,1033.0,-8.8,0.0,SE,1.7,Shunyi
33991,2017,1,15,6,53.0,80.0,39.0,72.0,1500.0,9.0,-3.775,1032.25,-8.5,0.0,SE,1.6,Shunyi
33992,2017,1,15,7,45.0,81.0,26.0,70.0,1700.0,6.0,-4.0,1032.0,-7.7,0.0,SE,1.5,Shunyi
33993,2017,1,15,8,56.0,81.0,24.0,62.0,1900.0,6.0,-4.325,1032.0,-7.3,0.0,SE,0.8,Shunyi
33994,2017,1,15,9,59.0,66.0,22.0,63.0,1800.0,3.0,-4.275,1032.0,-7.0,0.0,SE,2.1,Shunyi
33995,2017,1,15,10,64.0,81.0,34.0,61.0,1800.0,19.0,-3.575,1032.0,-7.1,0.0,SE,2.3,Shunyi
33996,2017,1,15,11,52.0,76.0,32.0,50.0,1600.0,27.0,-3.1,1031.2,-7.3,0.0,SE,1.8,Shunyi
33997,2017,1,15,12,59.0,59.0,35.0,46.0,1300.0,33.0,-1.925,1030.25,-8.9,0.0,SW,2.4,Shunyi
33998,2017,1,15,13,34.0,42.0,39.0,37.0,600.0,53.0,-1.8,1028.66666666667,-8.9,0.0,SE,2.5,Shunyi
33999,2017,1,15,14,46.0,82.0,29.0,47.0,800.0,46.0,-1.7,1027.6,-8.2,0.0,NE,2.4,Shunyi
34000,2017,1,15,15,47.0,47.0,29.0,50.0,1000.0,41.0,-2.03333333333333,1027.0,-7.0,0.0,NE,1.7,Shunyi
34001,2017,1,15,16,52.0,63.0,28.0,42.0,900.0,38.0,-1.94,1027.0,-7.3,0.0,NE,1.4,Shunyi
34002,2017,1,15,17,55.0,63.0,14.0,46.0,900.0,33.0,-2.3,1027.0,-7.2,0.0,NE,1.7,Shunyi
34003,2017,1,15,18,57.0,64.0,17.0,57.0,900.0,21.0,-2.5,1027.0,-7.5,0.0,NE,1.7,Shunyi
34004,2017,1,15,19,73.0,95.0,22.0,70.0,1400.0,10.0,-2.7,1027.0,-7.7,0.0,NE,2.0,Shunyi
34005,2017,1,15,20,106.0,125.0,22.0,80.0,1900.0,10.0,-3.025,1028.0,-7.8,0.0,NE,1.2,Shunyi
34006,2017,1,15,21,110.0,110.0,36.0,84.0,2000.0,1.0,-3.3,1028.0,-7.6,0.0,NE,1.6,Shunyi
34007,2017,1,15,22,102.0,113.0,36.0,72.0,2000.0,6.0,-3.075,1028.0,-7.9,0.0,NE,0.5,Shunyi
34008,2017,1,15,23,123.0,131.0,37.0,80.0,2500.0,172.0,-2.875,1028.0,-8.0,0.0,NE,0.7,Shunyi
34009,2017,1,16,0,131.0,131.0,33.0,68.0,2300.0,1.0,-2.76,1028.0,-7.8,0.0,NE,0.9,Shunyi
34010,2017,1,16,1,111.0,103.0,26.0,76.0,2400.0,6.0,-2.76666666666667,1028.0,-7.6,0.0,NE,1.4,Shunyi
34011,2017,1,16,2,117.0,128.0,24.0,67.0,2800.0,12.0,-2.62,1028.0,-7.8,0.0,SE,0.8,Shunyi
34012,2017,1,16,3,126.0,126.0,29.0,71.0,2800.0,6.0,-2.55,1028.0,-8.3,0.0,SE,1.2,Shunyi
34013,2017,1,16,4,116.0,116.0,29.0,75.0,2700.0,9.0,-2.73333333333333,1028.0,-8.1,0.0,NE,2.1,Shunyi
34014,2017,1,16,5,123.0,129.0,18.0,70.0,3000.0,1.0,-2.86,1027.4,-8.1,0.0,NE,1.2,Shunyi
34015,2017,1,16,6,108.0,108.0,23.0,65.0,2600.0,9.0,-3.05,1027.75,-7.9,0.0,NE,1.1,Shunyi
34016,2017,1,16,7,80.0,80.0,32.0,61.0,1700.0,1.0,-3.0,1028.0,-7.6,0.0,NE,0.8,Shunyi
34017,2017,1,16,8,84.0,80.0,30.0,64.0,1700.0,9.0,-2.875,1028.5,-7.8,0.0,NE,1.1,Shunyi
34018,2017,1,16,9,87.0,103.0,29.0,61.0,1800.0,6.0,-2.875,1029.25,-7.6,0.0,SE,1.8,Shunyi
34019,2017,1,16,10,87.0,110.0,42.0,62.0,1400.0,17.0,-2.425,1030.25,-7.1,0.0,NE,0.0,Shunyi
34020,2017,1,16,11,86.0,88.0,54.0,55.0,1500.0,8.0,-2.12,1030.6,-6.2,0.0,NE,1.3,Shunyi
34021,2017,1,16,12,100.0,98.0,53.0,65.0,1500.0,20.0,-1.675,1029.5,-6.5,0.0,SE,1.8,Shunyi
34022,2017,1,16,13,98.0,98.0,47.0,60.0,1700.0,26.0,-1.4,1028.66666666667,-7.0,0.0,SE,1.2,Shunyi
34023,2017,1,16,14,104.0,104.0,31.0,50.0,1700.0,28.0,-1.38,1028.0,-6.6,0.0,SE,2.2,Shunyi
34024,2017,1,16,15,10.0,13.0,3.0,63.0,2000.0,26.0,-1.175,1028.0,-6.3,0.0,SE,1.0,Shunyi
34025,2017,1,16,16,13.0,100.0,26.0,65.0,900.0,21.0,-1.03333333333333,1028.0,-6.7,0.0,NE,0.9,Shunyi
34026,2017,1,16,17,100.0,114.0,32.0,71.0,1900.0,173.0,-1.1,1028.0,-6.5,0.0,NE,1.0,Shunyi
34027,2017,1,16,18,116.0,115.0,24.0,2.0,1800.0,173.0,-1.2,1028.0,-6.7,0.0,NE,1.0,Shunyi
34028,2017,1,16,19,114.0,114.0,21.0,79.0,1600.0,12.0,-1.2,1028.75,-6.8,0.0,NE,1.1,Shunyi
34029,2017,1,16,20,119.0,119.0,32.0,75.0,1600.0,9.0,-1.25,1029.0,-6.8,0.0,NE,1.1,Shunyi
34030,2017,1,16,21,138.0,138.0,30.0,81.0,2100.0,12.0,-1.4,1029.0,-6.6,0.0,NE,2.3,Shunyi
34031,2017,1,16,22,144.0,144.0,31.0,77.0,2300.0,6.0,-1.475,1029.0,-6.9,0.0,NE,1.4,Shunyi
34032,2017,1,16,23,153.0,153.0,36.0,77.0,2600.0,12.0,-1.525,1029.0,-6.8,0.0,NE,1.7,Shunyi
34033,2017,1,17,0,143.0,143.0,33.0,75.0,2400.0,1.0,-1.66,1029.0,-6.7,0.0,NE,1.7,Shunyi
34034,2017,1,17,1,153.0,153.0,28.0,65.0,2500.0,6.0,-1.76666666666667,1028.66666666667,-6.5,0.0,NE,0.9,Shunyi
34035,2017,1,17,2,162.0,162.0,17.0,69.0,2900.0,1.0,-1.86,1028.0,-6.3,0.0,NE,1.4,Shunyi
34036,2017,1,17,3,148.0,148.0,25.0,70.0,3200.0,6.0,-2.025,1028.0,-6.3,0.0,NE,0.9,Shunyi
34037,2017,1,17,4,144.0,144.0,16.0,63.0,3200.0,18.0,-2.13333333333333,1027.33333333333,-6.2,0.0,NE,0.6,Shunyi
34038,2017,1,17,5,137.0,137.0,24.0,64.0,2900.0,6.0,-2.0,1027.0,-6.1,0.0,SE,0.6,Shunyi
34039,2017,1,17,6,138.0,138.0,26.0,67.0,2700.0,1.0,-1.86,1027.0,-6.1,0.0,NE,0.3,Shunyi
34040,2017,1,17,7,125.0,125.0,21.0,62.0,2500.0,9.0,-2.16666666666667,1027.0,-5.9,0.0,NE,1.3,Shunyi
34041,2017,1,17,8,129.0,129.0,21.0,55.0,2500.0,6.0,-2.2,1027.0,-5.6,0.0,NE,1.2,Shunyi
34042,2017,1,17,9,119.0,119.0,23.0,60.0,2300.0,12.0,-2.1,1027.25,-5.5,0.0,NE,0.0,Shunyi
34043,2017,1,17,10,126.0,126.0,25.0,60.0,2300.0,6.0,-1.725,1028.0,-5.5,0.0,NW,1.5,Shunyi
34044,2017,1,17,11,136.0,146.0,34.0,59.0,2600.0,15.0,-1.36,1028.0,-5.6,0.0,NE,0.3,Shunyi
34045,2017,1,17,12,136.0,136.0,55.0,69.0,2400.0,16.0,0.0333333333333333,1027.33333333333,-6.0,0.0,NE,0.2,Shunyi
34046,2017,1,17,13,158.0,158.0,51.0,60.0,1900.0,36.0,0.86,1026.2,-7.4,0.0,NW,2.0,Shunyi
34047,2017,1,17,14,147.0,147.0,51.0,66.0,1800.0,40.0,1.8,1025.0,-7.8,0.0,SW,1.2,Shunyi
34048,2017,1,17,15,136.0,136.0,42.0,65.0,1500.0,43.0,2.375,1025.0,-8.2,0.0,NE,1.0,Shunyi
34049,2017,1,17,16,132.0,132.0,38.0,68.0,1500.0,42.0,2.4,1025.0,-8.9,0.0,NE,0.0,Shunyi
34050,2017,1,17,17,132.0,142.0,35.0,84.0,1700.0,19.0,2.475,1025.0,-9.1,0.0,SE,1.4,Shunyi
34051,2017,1,17,18,160.0,166.0,31.0,109.0,2000.0,6.0,0.6,1025.8,-7.9,0.0,NE,0.5,Shunyi
34052,2017,1,17,19,174.0,207.0,31.0,111.0,2700.0,6.0,-1.23333333333333,1026.33333333333,-7.6,0.0,NE,0.3,Shunyi
34053,2017,1,17,20,191.0,213.0,38.0,111.0,2900.0,10.0,-1.825,1027.25,-7.2,0.0,NE,1.3,Shunyi
34054,2017,1,17,21,180.0,180.0,31.0,106.0,2600.0,7.0,-1.9,1028.5,-7.5,0.0,NE,1.7,Shunyi
34055,2017,1,17,22,153.0,153.0,36.0,87.0,2400.0,1.0,-2.5,1029.25,-7.5,0.0,NE,1.3,Shunyi
34056,2017,1,17,23,136.0,136.0,23.0,89.0,2200.0,6.0,-3.15,1030.0,-7.5,0.0,NE,0.5,Shunyi
34057,2017,1,18,0,98.0,98.0,31.0,71.0,1400.0,17.0,-3.38,1030.0,-8.3,0.0,NE,1.4,Shunyi
34058,2017,1,18,1,54.0,54.0,25.0,40.0,800.0,49.0,-4.175,1030.75,-10.3,0.0,SE,0.7,Shunyi
34059,2017,1,18,2,36.0,36.0,17.0,22.0,500.0,50.0,-5.06666666666667,1031.0,-11.7,0.0,NE,0.8,Shunyi
34060,2017,1,18,3,23.0,19.0,7.0,21.0,400.0,57.0,-4.96,1031.8,-14.1,0.0,NE,1.6,Shunyi
34061,2017,1,18,4,20.0,20.0,22.0,33.0,900.0,50.0,-5.4,1031.25,-14.8,0.0,NE,1.2,Shunyi
34062,2017,1,18,5,19.0,19.0,19.0,23.0,500.0,50.0,-5.96666666666667,1031.0,-15.1,0.0,NE,1.2,Shunyi
34063,2017,1,18,6,24.0,24.0,19.0,21.0,400.0,51.0,-5.95,1031.0,-15.7,0.0,NE,2.6,Shunyi
34064,2017,1,18,7,28.0,28.0,16.0,28.0,500.0,48.0,-5.425,1031.0,-16.3,0.0,NE,3.8,Shunyi
34065,2017,1,18,8,30.0,30.0,11.0,23.0,500.0,47.0,-5.5875,1031.0,-16.2,0.0,NE,2.6,Shunyi
34066,2017,1,18,9,27.0,20.0,15.0,20.0,500.0,56.0,-5.1,1032.0,-16.3,0.0,NE,3.3,Shunyi
34067,2017,1,18,10,22.0,22.0,20.0,21.0,500.0,62.0,-3.46666666666667,1032.0,-16.6,0.0,NE,4.2,Shunyi
34068,2017,1,18,11,13.0,13.0,7.0,7.0,400.0,59.0,-2.05,1032.0,-17.2,0.0,NE,4.2,Shunyi
34069,2017,1,18,12,12.0,12.0,4.0,7.0,400.0,63.0,-1.3,1031.0,-17.4,0.0,NE,2.2,Shunyi
34070,2017,1,18,13,17.0,17.0,5.0,6.0,300.0,67.0,-0.25,1030.25,-17.5,0.0,NE,2.3,Shunyi
34071,2017,1,18,14,13.0,13.0,4.0,6.0,300.0,72.0,0.88,1029.0,-17.8,0.0,NE,0.2,Shunyi
34072,2017,1,18,15,11.0,11.0,3.0,10.0,300.0,71.0,1.325,1028.0,-18.0,0.0,NW,1.7,Shunyi
34073,2017,1,18,16,13.0,21.0,4.0,21.0,400.0,63.0,1.3,1028.0,-17.8,0.0,SW,0.9,Shunyi
34074,2017,1,18,17,25.0,27.0,6.0,35.0,500.0,51.0,0.975,1028.0,-17.0,0.0,SE,0.9,Shunyi
34075,2017,1,18,18,29.0,53.0,9.0,61.0,600.0,24.0,0.3,1028.0,-15.6,0.0,SE,0.9,Shunyi
34076,2017,1,18,19,39.0,76.0,13.0,86.0,900.0,3.0,-0.7,1028.0,-14.6,0.0,SW,1.1,Shunyi
34077,2017,1,18,20,51.0,110.0,19.0,89.0,1400.0,2.0,-1.05,1028.0,-14.4,0.0,SE,1.8,Shunyi
34078,2017,1,18,21,80.0,103.0,23.0,89.0,1500.0,4.0,-1.325,1028.0,-13.8,0.0,SE,1.2,Shunyi
34079,2017,1,18,22,91.0,106.0,34.0,91.0,2100.0,3.0,-1.95,1028.0,-13.3,0.0,SE,1.2,Shunyi
34080,2017,1,18,23,99.0,138.0,34.0,89.0,2300.0,3.0,-1.75,1027.5,-13.5,0.0,SE,1.0,Shunyi
34081,2017,1,19,0,140.0,191.0,33.0,88.0,2800.0,5.0,-2.22,1027.0,-13.0,0.0,SE,1.2,Shunyi
34082,2017,1,19,1,152.0,186.0,32.0,86.0,300.0,5.0,-2.23333333333333,1026.0,-12.6,0.0,SE,1.0,Shunyi
34083,2017,1,19,2,141.0,194.0,32.0,83.0,2600.0,4.0,-2.19333333333333,1025.03333333333,-12.3,0.0,SE,2.0,Shunyi
34084,2017,1,19,3,130.0,178.0,28.0,78.0,2200.0,3.0,-0.225,1022.0,-13.0,0.0,NE,1.6,Shunyi
34085,2017,1,19,4,109.0,110.0,25.0,74.0,2200.0,72.0,-0.225,1022.0,-13.0,0.0,NE,1.6,Shunyi
34086,2017,1,19,5,103.0,118.0,23.0,65.0,2300.0,3.0,-0.225,1022.0,-13.0,0.0,NE,1.6,Shunyi
34087,2017,1,19,6,95.0,129.0,13.0,67.0,2200.0,2.0,-0.225,1022.0,-13.0,0.0,NE,1.6,Shunyi
34088,2017,1,19,7,94.0,94.0,8.0,65.0,200.0,2.0,-0.225,1022.0,-13.0,0.0,NE,1.6,Shunyi
34089,2017,1,19,8,92.0,92.0,10.0,64.0,1900.0,2.0,-0.225,1022.0,-13.0,0.0,NW,1.8,Shunyi
34090,2017,1,19,9,91.0,94.0,10.0,60.0,200.0,7.0,-3.4,1024.0,-7.0,0.0,NE,2.0,Shunyi
34091,2017,1,19,10,99.0,99.0,21.0,59.0,200.0,16.0,-2.5,1024.75,-9.6,0.0,NW,6.6,Shunyi
34092,2017,1,19,11,20.0,20.0,11.0,14.0,500.0,63.0,-1.425,1025.25,-16.4,0.0,NW,8.4,Shunyi
34093,2017,1,19,12,3.0,5.0,2.0,6.0,300.0,73.0,-1.34,1026.0,-17.9,0.0,NW,7.5,Shunyi
34094,2017,1,19,13,3.0,42.0,2.0,5.0,200.0,79.0,-1.46666666666667,1025.0,-19.3,0.0,NW,8.9,Shunyi
34095,2017,1,19,14,3.0,35.0,2.0,2.0,200.0,79.0,-1.58,1026.0,-21.0,0.0,NW,8.7,Shunyi
34096,2017,1,19,15,8.0,80.0,3.0,5.0,200.0,79.0,-2.35,1026.5,-23.2,0.0,NW,11.0,Shunyi
34097,2017,1,19,16,8.0,52.0,3.0,6.0,200.0,78.0,-3.03333333333333,1027.66666666667,-24.9,0.0,NW,7.2,Shunyi
34098,2017,1,19,17,3.0,25.0,3.0,8.0,200.0,77.0,-3.525,1028.75,-25.1,0.0,NW,6.7,Shunyi
34099,2017,1,19,18,7.0,28.0,4.0,10.0,200.0,75.0,-4.7,1029.5,-26.1,0.0,NW,8.6,Shunyi
34100,2017,1,19,19,11.0,31.0,4.0,9.0,300.0,74.0,-5.775,1031.0,-25.9,0.0,NW,6.0,Shunyi
34101,2017,1,19,20,12.0,17.0,5.0,9.0,300.0,71.0,-6.7,1032.0,-25.7,0.0,NW,6.2,Shunyi
34102,2017,1,19,21,10.0,14.0,4.0,8.0,300.0,70.0,-7.175,1033.0,-25.2,0.0,NW,1.8,Shunyi
34103,2017,1,19,22,7.0,9.0,4.0,9.0,400.0,69.0,-7.725,1034.0,-24.8,0.0,NW,2.8,Shunyi
34104,2017,1,19,23,3.0,5.0,3.0,7.0,400.0,71.0,-7.875,1034.0,-24.6,0.0,NW,2.8,Shunyi
34105,2017,1,20,0,5.0,5.0,2.0,6.0,400.0,72.0,-7.62,1033.0,-24.7,0.0,NE,2.6,Shunyi
34106,2017,1,20,1,8.0,10.0,4.0,10.0,500.0,64.0,-7.83333333333333,1033.0,-24.3,0.0,NE,2.1,Shunyi
34107,2017,1,20,2,4.0,13.0,9.0,11.0,500.0,60.0,-9.06,1033.0,-23.6,0.0,NE,1.8,Shunyi
34108,2017,1,20,3,9.0,9.0,12.0,9.0,500.0,62.0,-9.825,1033.0,-23.1,0.0,NE,2.5,Shunyi
34109,2017,1,20,4,9.0,9.0,11.0,13.0,500.0,58.0,-10.15,1032.75,-23.1,0.0,NW,0.9,Shunyi
34110,2017,1,20,5,5.0,5.0,7.0,18.0,600.0,52.0,-9.975,1032.0,-23.3,0.0,NE,2.8,Shunyi
34111,2017,1,20,6,3.0,11.0,10.0,11.0,500.0,60.0,-10.25,1032.25,-23.1,0.0,NE,3.2,Shunyi
34112,2017,1,20,7,9.0,9.0,11.0,23.0,700.0,48.0,-10.9,1033.0,-22.4,0.0,NE,3.1,Shunyi
34113,2017,1,20,8,11.0,11.0,7.0,27.0,800.0,43.0,-11.0,1033.0,-22.5,0.0,NE,1.9,Shunyi
34114,2017,1,20,9,11.0,11.0,8.0,13.0,700.0,58.0,-9.45,1034.0,-21.5,0.0,NE,2.8,Shunyi
34115,2017,1,20,10,10.0,10.0,6.0,10.0,700.0,64.0,-7.45,1034.0,-22.4,0.0,NE,3.2,Shunyi
34116,2017,1,20,11,8.0,15.0,4.0,5.0,500.0,70.0,-6.0,1033.5,-22.0,0.0,NE,1.7,Shunyi
34117,2017,1,20,12,11.0,11.0,6.0,9.0,600.0,68.0,-4.375,1032.5,-21.3,0.0,NE,1.8,Shunyi
34118,2017,1,20,13,6.0,10.0,4.0,9.0,500.0,70.0,-2.625,1031.0,-21.2,0.0,SW,1.6,Shunyi
34119,2017,1,20,14,12.0,12.0,4.0,9.0,500.0,72.0,-1.625,1029.25,-21.3,0.0,NE,1.5,Shunyi
34120,2017,1,20,15,14.0,14.0,4.0,11.0,500.0,72.0,-0.95,1028.0,-21.4,0.0,NE,1.4,Shunyi
34121,2017,1,20,16,13.0,13.0,5.0,19.0,500.0,67.0,-0.7,1027.5,-22.3,0.0,NE,0.5,Shunyi
34122,2017,1,20,17,19.0,32.0,7.0,39.0,600.0,52.0,-0.933333333333333,1027.0,-21.5,0.0,SE,2.2,Shunyi
34123,2017,1,20,18,28.0,54.0,11.0,80.0,900.0,14.0,-2.05,1027.0,-20.3,0.0,SE,1.4,Shunyi
34124,2017,1,20,19,48.0,71.0,19.0,94.0,1300.0,3.0,-3.15,1027.0,-20.2,0.0,SW,1.5,Shunyi
34125,2017,1,20,20,52.0,75.0,19.0,94.0,1400.0,3.0,-3.925,1027.0,-20.1,0.0,S,1.4,Shunyi
34126,2017,1,20,21,76.0,108.0,27.0,97.0,1900.0,3.0,-4.675,1027.0,-19.3,0.0,SW,1.1,Shunyi
34127,2017,1,20,22,85.0,112.0,36.0,95.0,2500.0,4.0,-5.825,1027.0,-18.2,0.0,NE,2.1,Shunyi
34128,2017,1,20,23,94.0,116.0,34.0,88.0,2600.0,4.0,-6.625,1026.0,-17.5,0.0,NE,1.4,Shunyi
34129,2017,1,21,0,121.0,140.0,34.0,87.0,3100.0,5.0,-7.56,1025.4,-17.1,0.0,NE,0.3,Shunyi
34130,2017,1,21,1,124.0,130.0,31.0,82.0,3100.0,5.0,-8.1,1025.0,-16.8,0.0,NE,1.7,Shunyi
34131,2017,1,21,2,81.0,81.0,16.0,69.0,2400.0,2.0,-8.28,1024.0,-17.1,0.0,NE,1.3,Shunyi
34132,2017,1,21,3,63.0,63.0,12.0,65.0,2100.0,2.0,-9.175,1024.0,-16.7,0.0,NE,0.8,Shunyi
34133,2017,1,21,4,63.0,76.0,10.0,64.0,2500.0,72.0,-9.23333333333333,1024.0,-17.4,0.0,NW,1.1,Shunyi
34134,2017,1,21,5,63.0,63.0,14.0,61.0,2800.0,3.0,-9.95,1024.0,-18.0,0.0,SW,1.8,Shunyi
34135,2017,1,21,6,58.0,73.0,13.0,62.0,2500.0,2.0,-9.92,1024.4,-18.0,0.0,SW,1.3,Shunyi
34136,2017,1,21,7,55.0,67.0,15.0,67.0,200.0,2.0,-9.93333333333333,1025.0,-18.0,0.0,NW,0.7,Shunyi
34137,2017,1,21,8,27.0,47.0,9.0,31.0,100.0,45.0,-7.15,1025.5,-19.0,0.0,NW,3.8,Shunyi
34138,2017,1,21,9,4.0,11.0,2.0,5.0,300.0,75.0,-3.76,1026.8,-21.8,0.0,NW,3.2,Shunyi
34139,2017,1,21,10,8.0,11.0,3.0,9.0,400.0,74.0,-3.16666666666667,1027.0,-21.8,0.0,NW,4.1,Shunyi
34140,2017,1,21,11,9.0,9.0,3.0,8.0,400.0,75.0,-2.12,1027.2,-21.9,0.0,NW,5.2,Shunyi
34141,2017,1,21,12,4.0,76.0,2.0,5.0,300.0,77.0,-1.1,1027.0,-24.5,0.0,NW,7.4,Shunyi
34142,2017,1,21,13,5.0,104.0,2.0,4.0,300.0,76.0,-1.35,1026.5,-25.5,0.0,NW,7.7,Shunyi
34143,2017,1,21,14,8.0,74.0,2.0,4.0,200.0,77.0,-1.05,1026.25,-25.3,0.0,NW,6.3,Shunyi
34144,2017,1,21,15,9.0,53.0,2.0,5.0,200.0,77.0,-1.1,1027.0,-25.7,0.0,NW,8.3,Shunyi
34145,2017,1,21,16,6.0,23.0,2.0,6.0,200.0,75.0,-1.325,1027.5,-25.7,0.0,NW,6.0,Shunyi
34146,2017,1,21,17,7.0,23.0,2.0,8.0,200.0,73.0,-2.0,1028.5,-25.4,0.0,NW,6.4,Shunyi
34147,2017,1,21,18,6.0,23.0,2.0,8.0,200.0,71.0,-2.95,1029.75,-25.3,0.0,NW,2.6,Shunyi
34148,2017,1,21,19,7.0,23.0,2.0,6.0,200.0,73.0,-3.63333333333333,1031.0,-24.8,0.0,NW,4.3,Shunyi
34149,2017,1,21,20,5.0,19.0,2.0,6.0,200.0,71.0,-4.05,1031.25,-24.3,0.0,NW,4.0,Shunyi
34150,2017,1,21,21,7.0,17.0,3.0,6.0,300.0,70.0,-4.375,1032.0,-23.9,0.0,NE,0.3,Shunyi
34151,2017,1,21,22,5.0,11.0,3.0,10.0,300.0,67.0,-5.275,1032.0,-23.5,0.0,NE,1.0,Shunyi
34152,2017,1,21,23,7.0,16.0,4.0,13.0,300.0,63.0,-6.175,1032.0,-22.9,0.0,NE,1.5,Shunyi
34153,2017,1,22,0,19.0,28.0,11.0,20.0,700.0,51.0,-6.68,1032.0,-23.0,0.0,NE,1.9,Shunyi
34154,2017,1,22,1,13.0,13.0,20.0,16.0,600.0,55.0,-7.375,1032.0,-22.8,0.0,NE,1.6,Shunyi
34155,2017,1,22,2,8.0,20.0,25.0,14.0,400.0,57.0,-8.175,1032.0,-21.8,0.0,NE,1.6,Shunyi
34156,2017,1,22,3,8.0,11.0,18.0,15.0,400.0,54.0,-8.9,1032.0,-21.5,0.0,NE,1.1,Shunyi
34157,2017,1,22,4,6.0,8.0,23.0,14.0,400.0,54.0,-9.275,1032.0,-20.6,0.0,NE,1.9,Shunyi
34158,2017,1,22,5,5.0,5.0,17.0,12.0,400.0,56.0,-9.35,1032.0,-20.9,0.0,NE,2.4,Shunyi
34159,2017,1,22,6,5.0,8.0,16.0,10.0,400.0,58.0,-8.875,1032.5,-21.5,0.0,NE,2.4,Shunyi
34160,2017,1,22,7,6.0,13.0,15.0,12.0,400.0,55.0,-8.73333333333333,1033.0,-22.1,0.0,NE,2.0,Shunyi
34161,2017,1,22,8,7.0,12.0,18.0,15.0,500.0,52.0,-9.075,1033.0,-21.9,0.0,NE,3.0,Shunyi
34162,2017,1,22,9,8.0,18.0,17.0,14.0,500.0,52.0,-8.15,1034.0,-21.7,0.0,NE,2.0,Shunyi
34163,2017,1,22,10,10.0,10.0,14.0,11.0,500.0,58.0,-6.525,1034.0,-22.2,0.0,NE,3.9,Shunyi
34164,2017,1,22,11,9.0,10.0,5.0,4.0,400.0,67.0,-5.075,1034.0,-22.4,0.0,NE,3.5,Shunyi
34165,2017,1,22,12,7.0,8.0,6.0,4.0,400.0,70.0,-3.74,1033.2,-22.5,0.0,NE,2.8,Shunyi
34166,2017,1,22,13,7.0,7.0,5.0,5.0,400.0,70.0,-2.93333333333333,1032.0,-22.3,0.0,SE,1.7,Shunyi
34167,2017,1,22,14,7.0,8.0,6.0,6.0,300.0,72.0,-2.0,1030.8,-21.9,0.0,NE,1.2,Shunyi
34168,2017,1,22,15,8.0,14.0,6.0,12.0,400.0,68.0,-1.1,1030.0,-21.7,0.0,SW,1.3,Shunyi
34169,2017,1,22,16,12.0,23.0,7.0,26.0,400.0,58.0,-0.4,1030.0,-21.4,0.0,SW,1.0,Shunyi
34170,2017,1,22,17,18.0,20.0,9.0,43.0,500.0,45.0,-0.525,1030.0,-21.1,0.0,NE,0.9,Shunyi
34171,2017,1,22,18,18.0,21.0,9.0,38.0,500.0,45.0,-1.92,1030.0,-20.7,0.0,NE,2.1,Shunyi
34172,2017,1,22,19,32.0,42.0,14.0,44.0,700.0,37.0,-2.66666666666667,1030.66666666667,-20.0,0.0,NE,1.6,Shunyi
34173,2017,1,22,20,48.0,56.0,22.0,64.0,1100.0,20.0,-3.8,1031.2,-19.7,0.0,NE,1.0,Shunyi
34174,2017,1,22,21,42.0,53.0,16.0,41.0,100.0,36.0,-4.8,1032.0,-19.1,0.0,NE,0.7,Shunyi
34175,2017,1,22,22,38.0,47.0,15.0,41.0,100.0,32.0,-5.55,1032.0,-18.9,0.0,NW,1.5,Shunyi
34176,2017,1,22,23,23.0,25.0,24.0,37.0,800.0,36.0,-5.725,1033.0,-18.9,0.0,NE,2.0,Shunyi
34177,2017,1,23,0,19.0,23.0,20.0,31.0,800.0,40.0,-6.56,1033.0,-19.3,0.0,NE,1.2,Shunyi
34178,2017,1,23,1,16.0,16.0,12.0,21.0,600.0,47.0,-7.06666666666667,1033.0,-19.8,0.0,NE,1.7,Shunyi
34179,2017,1,23,2,14.0,21.0,18.0,24.0,700.0,43.0,-7.42,1033.0,-20.0,0.0,NE,1.4,Shunyi
34180,2017,1,23,3,14.0,20.0,22.0,26.0,700.0,42.0,-7.925,1033.0,-19.7,0.0,NE,1.1,Shunyi
34181,2017,1,23,4,16.0,16.0,15.0,25.0,700.0,72.0,-8.33333333333333,1033.0,-19.9,0.0,NE,1.5,Shunyi
34182,2017,1,23,5,8.0,14.0,12.0,19.0,500.0,49.0,-8.825,1033.0,-19.5,0.0,NE,0.8,Shunyi
34183,2017,1,23,6,12.0,12.0,20.0,21.0,600.0,47.0,-9.1,1033.0,-19.3,0.0,NE,1.7,Shunyi
